date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:43:05	74829/74829	---MCZ	200	added ('OK')	text/html	etag:W/%22ca175b5d34d2403daa41021abbfd27a9%22	https://anhhoabakery.vn/blogs/news	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/blogs/news.html	(from https://anhhoabakery.vn/)
08:43:05	72984/72984	---MCZ	200	added ('OK')	text/html	etag:W/%22f58a1dc6da2d45b6a9fc060e096e770c%22	https://anhhoabakery.vn/blogs/khuyen-mai	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/blogs/khuyen-mai.html	(from https://anhhoabakery.vn/)
08:43:05	69109/69109	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Aug%202022%2001:43:05%20GMT	https://anhhoabakery.vn/account/login	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/account/login.html	(from https://anhhoabakery.vn/)
08:43:06	67768/67768	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Aug%202022%2001:43:05%20GMT	https://anhhoabakery.vn/account/register	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/account/register.html	(from https://anhhoabakery.vn/)
08:43:06	84576/84576	---MCZ	200	added ('OK')	text/html	etag:W/%22de22aa3b1f494791aba60b9f2307ac2d%22	https://anhhoabakery.vn/pages/he-thong-cua-hang	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/pages/he-thong-cua-hang.html	(from https://anhhoabakery.vn/)
08:43:06	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2014%20Aug%202022%2001:43:06%20GMT	https://anhhoabakery.vn/account	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/account	(from https://anhhoabakery.vn/)
08:43:07	66543/66543	---MCZ	200	added ('OK')	text/html	date:Sun,%2014%20Aug%202022%2001:43:06%20GMT	https://anhhoabakery.vn/cart	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/cart.html	(from https://anhhoabakery.vn/)
08:43:07	65956/65956	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22be132422bec3452ea06f88c28eb275ef%22	https://anhhoabakery.vn/collections/bo-suu-tap-banh-trung-thu-2021	C:/My%20Web%20Sites/https___anhhoabakery.vn_/anhhoabakery.vn/collections/bo-suu-tap-banh-trung-thu-2021	(from https://anhhoabakery.vn/)
08:43:32	146275/146275	---M--	200	added ('OK')	image/jpeg	etag:%2213ab7f53c78f00c1357395be587d1a13%22	http://theme.hstatic.net/1000313040/1000406925/14/ms_banner_img4.jpg?v=1857	C:/My%20Web%20Sites/https___anhhoabakery.vn_/theme.hstatic.net/1000313040/1000406925/14/ms_banner_img4f03c.jpg	(from https://anhhoabakery.vn/)
08:44:13	249848/249848	---M--	200	added ('OK')	image/jpeg	etag:%22ca51c8fa85dec415a7caa17bc09f2209%22	http://theme.hstatic.net/1000313040/1000406925/14/ms_banner_img5.jpg?v=1857	C:/My%20Web%20Sites/https___anhhoabakery.vn_/theme.hstatic.net/1000313040/1000406925/14/ms_banner_img5f03c.jpg	(from https://anhhoabakery.vn/)
